Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gbgene9380	361.413102950023	-7.98187098169636	1.81071380625354	-4.4081350427273	1.04264530762838e-05	0.136461417862403
gbgene9211	3768.20637862316	-3.64765843339014	0.828727443230175	-4.40151760773417	1.07496342696513e-05	0.140691213321196
gbgene15377	454.847179164496	2.64303717738094	0.603305207975804	4.38092882746496	1.18174470484522e-05	0.154666746970142
gbgene5962	21.5114922050109	-5.54344108740507	1.2718734871906	-4.35848466316395	1.30966098356529e-05	0.171408429529026
gbgene16470	2859.67117597449	-3.62023423923311	0.830824518989658	-4.35739937434149	1.31616976218941e-05	0.17226029847535
gbgene18524	162.097525530779	-4.82850446207555	1.10898110248146	-4.35400066896656	1.3367529786748e-05	0.174954229848958
gbgene12813	3109.48570287124	4.20961309647409	0.968635972932074	4.34591860524397	1.38693996309227e-05	0.181522702369517
gbgene16676	4844.99792322242	1.54984339717708	0.357455840591643	4.33576185134325	1.45256142164476e-05	0.190111238864866
gbgene7157	163.108110138627	2.95590015098052	0.68245284717785	4.33128847392764	1.48239314789279e-05	0.194015615196209
gbgene11963	3382.43549857275	-6.70513927169195	1.54836479964248	-4.33046480599414	1.48794927085101e-05	0.19474280056898
gbgene15837	312.210295369982	-5.20484211952892	1.20375846897625	-4.32382596149496	1.53346286265557e-05	0.200699619464361
gbgene11960	6216.26043622076	-6.51027899603645	1.50796680105823	-4.31725618327127	1.57980762956038e-05	0.206765222556863
gbgene6381	4633.56576077845	2.70814468443867	0.627389871065905	4.31652599019117	1.5850402588827e-05	0.207450069082568
gbgene17605	4129.83790113019	-5.34848294561097	1.23979802937933	-4.31399535962202	1.60330312778188e-05	0.209840313364092
gbgene7328	852.080393831586	-5.05826921149764	1.1771535607422	-4.29703428693567	1.73098429101717e-05	0.226551224008327
gbgene2296	1991.51586069741	-6.50996711382268	1.51689147677222	-4.29164987311761	1.77350438149139e-05	0.232116253449593
gbgene4698	531.432377872633	-5.54149137418151	1.29468729262606	-4.28017746504756	1.86744343702777e-05	0.244410997038195
gbgene6353	5855.42589670761	5.1241640290093	1.20138844381767	4.2652016967353	1.99721694421171e-05	0.261395753658429
gbgene5051	17.2462539220165	6.90566723074004	1.62253053183307	4.2561092658998	2.08015076289248e-05	0.272250131847368
gbgene7153	1733.48700743557	-7.11583951321338	1.67247653315437	-4.25467226125592	2.09355433367425e-05	0.274004391191286
gbgene7676	372.502116451391	-7.11962348872406	1.68554851767531	-4.22392082699784	2.40088422948891e-05	0.314227727955509
gbgene13955	2547.20033362824	3.03659288000249	0.719034712681422	4.22315199314709	2.40909235214481e-05	0.315302007048713
gbgene7474	53.5132201023349	-1.39589088207785	0.330778202067893	-4.22002076724311	2.44279814752053e-05	0.319713421547487
gbgene1680	65.6641337119638	-5.34510171945474	1.26922977653262	-4.21129555757579	2.53910282983701e-05	0.332317778369067
gbgene5865	2642.84063398215	-4.11831663360866	0.983183466209131	-4.18875700736475	2.80486533862762e-05	0.367100775519583
gbgene4689	2014.89000935097	-5.68904918346985	1.35906511316663	-4.18600192761502	2.83910937156217e-05	0.371582634550057
gbgene17118	327.675477708855	-7.34629739526872	1.7576818344254	-4.17953764520202	2.92102364874536e-05	0.382303575147792
gbgene18334	206.850456776671	5.08926694648951	1.21917570132804	4.17435070346776	2.98837112930153e-05	0.391118013402984
gbgene7283	15.9925273420215	-2.88518879264661	0.69122694355444	-4.1740108940348	2.99283435257127e-05	0.391702160064528
gbgene5369	9.20092655495328	5.98831048277202	1.43688617150486	4.167560800241	3.0787640864579e-05	0.40294864363561
gbgene11522	193.56458462585	-4.74534988829165	1.13866803957455	-4.16745682092273	3.08016834019573e-05	0.403132432364817
gbgene9512	18737.007316338	-6.89417632427078	1.66278095991454	-4.14617228033758	3.38079488720013e-05	0.442478434836753
gbgene6927	910.47741080453	3.29358548264493	0.794798016034089	4.14392765985927	3.41407481135377e-05	0.446834111309982
gbgene8885	13.4266803517231	-2.95561811327986	0.713696641460517	-4.14128068086666	3.45372014137615e-05	0.452022892103311
gbgene4641	2922.82094655851	-4.54451677288572	1.09947238102387	-4.13336146620954	3.57495812692711e-05	0.46789051965222
gbgene16276	3083.33557776526	-6.76792777347979	1.64040053698575	-4.12577758960986	3.69484215394634e-05	0.483580941108498
gbgene5883	11.9399088398922	6.37368838567953	1.54725844211035	4.11934309887252	3.79954041496997e-05	0.497283849511269
gbgene4793	3034.83923617152	-3.82808093901074	0.93019578486692	-4.11534969442848	3.86592853654177e-05	0.505972726862587
gbgene2635	3714.99794177237	2.55554486061431	0.622125682795004	4.10776299916296	3.99509739769662e-05	0.522878347410533
gbgene5252	449.341407819642	-4.38401651793094	1.06750703934042	-4.10677996150703	4.01213098966219e-05	0.525107703926987
gbgene15133	96.9292922507699	-4.69218939708893	1.14447844140102	-4.09984952739256	4.13418849816548e-05	0.541082590639898
gbgene5074	3037.92152497288	-7.59216642813359	1.85612491534166	-4.09033161797522	4.30756845395657e-05	0.563774559253836
gbgene1996	1326.08360145494	-4.75121719599777	1.16290878996935	-4.08563185434602	4.39570290050176e-05	0.575309595617671
gbgene14551	378.377864263183	-6.33186837941854	1.55479421296863	-4.0724800276487	4.65151899231472e-05	0.608790805714151
gbgene7149	176.849766286283	-6.62546275559798	1.62947294347981	-4.06601581333963	4.78236921842538e-05	0.625916483307514
gbgene7164	6856.80463365666	-5.9514105745123	1.46448958911559	-4.06381214229483	4.82776862601444e-05	0.63185835777277
gbgene5759	9128.50149270462	-6.98220233640041	1.71945168118539	-4.06071447822651	4.8922771268082e-05	0.640301230356657
gbgene7166	1072.26091219003	-5.09007732765969	1.25544768761834	-4.05439221232376	5.02648205737814e-05	0.65786597166965
gbgene15684	2604.43218362767	-5.8028429794603	1.43156717498062	-4.0534898263079	5.04591953127452e-05	0.66040994825321
gbgene9379	428.504308425649	-7.19232761478403	1.77568941180698	-4.0504423616881	5.11209007717118e-05	0.669070349300165
gbgene276	225.97325340713	2.90637103093759	0.717590498177711	4.05018048360198	5.11781452813017e-05	0.669819565441676
gbgene8626	9361.04531182088	-4.12008666993102	1.01794246729379	-4.04746515869834	5.17752857828598e-05	0.677634940326069
gbgene9383	14626.9475327175	-6.92038407971744	1.71226012902753	-4.04166631132609	5.3072719982556e-05	0.694615759131693
gbgene123	504.731952538009	-5.44685910806416	1.35009984749821	-4.03441206082456	5.47391853310323e-05	0.716426457612551
gbgene18200	614.803583597241	-2.08949625244191	0.518575979119376	-4.02929625855445	5.59440783879437e-05	0.732196097941407
gbgene16649	663.087749127762	-0.642277396290057	0.159595194342173	-4.02441564069285	5.71169632773105e-05	0.74754681537344
gbgene4451	57.7554170173435	-5.66784645724692	1.4170981589913	-3.99961457947369	6.3445725058041e-05	0.83037764955964
gbgene12897	13.6850738116197	3.78504315540385	0.949068798362438	3.98816520144242	6.65862902067404e-05	0.871481366225818
gbgene6652	310.784034356212	-4.59368999318143	1.15773436077924	-3.96782729165052	7.25308647054346e-05	0.949283957264728
gbgene10284	2507.24198395522	-5.76503262777072	1.45325693529247	-3.96697410331677	7.27908982237223e-05	0.952687275952078
gbgene11591	16.6834130739303	3.3634670453889	0.848463541101239	3.96418571035284	7.36469042434384e-05	0.963890682738122
gbgene859	2283.23851260219	-3.19016629995042	0.80632722624697	-3.95641644745021	7.60824815970461e-05	0.995767519142139
gbgene1	407.229816732154	-0.888572941528212	0.908710525565409	-0.977839385072967	0.32815376828723	1
gbgene3	596.200367584694	-0.057499866389672	0.206786520366798	-0.278063900333923	0.780963306684631	1
gbgene4	1416.59739310611	-0.0678637410345406	0.217268372346415	-0.312349838596562	0.754774667562509	1
gbgene5	270.950473074711	0.0880739688658974	0.455795171885636	0.193231465137143	0.846777697466083	1
gbgene7	14159.079937617	-0.139118161928286	0.122217852336245	-1.13828020431537	0.255003497274874	1
gbgene8	126.286582468663	1.46056835874534	1.06481478048433	1.37166424200178	0.170167984906529	1
gbgene9	1403.03650522149	0.103638742417234	0.208924866132069	0.49605747911175	0.619853858016739	1
gbgene10	644.546937722437	0.0678898337903017	0.224412069623342	0.302523094699181	0.762253330703341	1
gbgene11	466.31116060656	-0.0731282456528003	0.221289128469901	-0.330464700902589	0.741048860422203	1
gbgene12	195.788781548948	0.174500003543861	0.183595579599128	0.950458632636328	0.341879263835838	1
gbgene13	460.694915128463	0.177452404499404	0.232204580984042	0.764207164851752	0.444743797518282	1
gbgene14	3569.41392403004	-0.270240984514154	0.415608274206679	-0.650230039404281	0.515543639983262	1
gbgene15	8626.9496441727	-0.647854296521812	1.24399575657314	-0.52078497301829	0.602516572357946	1
gbgene16	53.496527278849	-2.89227745958459	0.846221776153714	-3.41787169875337	0.000631128506193908	1
gbgene17	582.822931036371	0.189798183501124	0.330143777590911	0.574895534564055	0.565361950126424	1
gbgene18	793.428155639799	-0.244537389044259	0.446090291821601	-0.548179132179038	0.583568909332796	1
gbgene19	2111.28595273809	0.0558186346850809	0.217166522224779	0.257031489537349	0.797154464344695	1
gbgene20	159.685976623855	0.0231681874758435	0.364529067651924	0.0635564884443344	0.949323378846417	1
gbgene21	1919.29713651756	-0.2651964590818	0.414891404994358	-0.639194873379954	0.522696166773727	1
gbgene22	9.57434890656931	0.41901878184762	0.898704334282291	0.466247647711914	0.641038247188012	1
gbgene26	66.5595790562889	0.569013245879702	0.941148604643532	0.604594474318134	0.545448479076455	1
gbgene27	46.7825330976849	0.111002662353741	0.779287510790816	0.142441218185437	0.886731506884206	1
gbgene29	2245.35918939939	0.230332177082521	0.225959557523157	1.01935133705914	0.3080361999371	1
